297536	2
299273	2
307533	2
323572	2
325212	2
325394	2
328179	2
329067	2
344068	2
359308	2
359309	2
368051	2
370870	2
374262	2
374263	2
375762	2
375764	2
375765	2
380936	2
396435	2
408246	2
430051	2
449157	2
451401	2
451903	2
472441	2
472625	2
473196	2
475939	2
488040	2
488927	2
491850	2
492308	2
492309	2
497509	2
497517	2
497524	2
499908	2
507636	2
507640	2
509846	2
512472	2
524425	2
530606	2
531684	2
532114	2
543035	2
546696	2
552113	2
558377	2
559130	2
559135	2
559138	2
561619	2
561680	2
561683	2
563945	2
576417	2
576871	2
578304	2
578305	2
578308	2
578751	2
578754	2
581645	2
581839	2
582078	2
586098	2
592901	2
592902	2
592904	2
592908	2
592912	2
592916	2
592920	2
592921	2
592925	2
592929	2
592930	2
592932	2
592942	2
592944	2
592955	2
592958	2
592971	2
592975	2
592976	2
592982	2
592997	2
592998	2
593004	2
593012	2
593014	2
593029	2
593042	2
593044	2
593045	2
593053	2
593398	2
593409	2
593411	2
593413	2
593415	2
593418	2
593419	2
593420	2
593421	2
593423	2
593424	2
593426	2
593427	2
593432	2
593440	2
593447	2
593450	2
593451	2
593457	2
593466	2
593469	2
593472	2
593941	2
597348	2
597415	2
597447	2
597473	2
597486	2
597496	2
597508	2
597512	2
599156	2
599719	2
601347	2
606643	2
609055	2
614527	2
614969	2
616770	2
617698	2
635512	2
635654	2
635655	2
642901	2
663772	2
670240	2
670241	2
670696	2
695220	2
699067	2
701380	2
723969	2
734207	2
744353	2
744418	2
746939	2
751858	2
774073	2
774688	2
784110	2
784112	2
784646	2
786771	2
788795	2
792187	2
792190	2
797406	2
797408	2
797421	2
798478	2
800385	2
805284	2
805325	2
807066	2
807591	2
817760	2
831033	2
831078	2
831592	2
831593	2
832044	2
837977	2
848116	2
852019	2
858926	2
861388	2
865549	2
869281	2
870208	2
871423	2
874350	2
876298	2
878142	2
878649	2
878651	2
879598	2
884664	2
884927	2
885659	2
892843	2
892844	2
892845	2
892846	2
892847	2
892848	2
892849	2
892851	2
892852	2
892855	2
892856	2
892858	2
892859	2
892861	2
892862	2
892863	2
892865	2
892866	2
892875	2
892877	2
